CustomerId,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Cluster
3160424,73,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3160611,60,2,128.0,4,1,3,413,8.0,Champions,0
3160813,10,2,68.94,4,1,3,413,8.0,Champions,0
3161473,26,2,99.0,4,1,3,413,8.0,Champions,0
3162375,17,1,17.5,4,1,1,411,6.0,Potential,0
3162891,16,2,199.0,4,1,4,414,9.0,Can't Lose Them,0
3163094,92,2,59.99,4,1,2,412,7.0,Loyal,0
3163141,62,1,39.99,4,1,2,412,7.0,Loyal,0
3163226,25,1,20.0,4,1,1,411,6.0,Potential,0
3163302,39,2,69.0,4,1,3,413,8.0,Champions,0
3163362,16,1,20.0,4,1,1,411,6.0,Potential,0
3163475,5,1,32.0,4,1,2,412,7.0,Loyal,0
3163685,62,1,30.0,4,1,2,412,7.0,Loyal,0
3163818,27,1,20.0,4,1,1,411,6.0,Potential,0
3163837,26,1,20.0,4,1,1,411,6.0,Potential,0
3163888,38,2,135.0,4,1,4,414,9.0,Can't Lose Them,0
3163910,1,1,45.0,4,1,2,412,7.0,Loyal,0
3164079,52,1,115.0,4,1,3,413,8.0,Champions,0
3165039,28,1,35.0,4,1,2,412,7.0,Loyal,0
3165184,91,1,59.0,4,1,2,412,7.0,Loyal,0
3165538,60,1,89.0,4,1,3,413,8.0,Champions,0
3165666,21,1,40.0,4,1,2,412,7.0,Loyal,0
3165814,61,1,119.0,4,1,3,413,8.0,Champions,0
3166036,72,1,79.0,4,1,3,413,8.0,Champions,0
3167059,40,1,109.0,4,1,3,413,8.0,Champions,0
3167258,1,1,39.95,4,1,2,412,7.0,Loyal,0
3167266,91,1,79.0,4,1,3,413,8.0,Champions,0
3167302,24,1,44.0,4,1,2,412,7.0,Loyal,0
3167325,56,1,58.0,4,1,2,412,7.0,Loyal,0
3167422,13,1,119.0,4,1,3,413,8.0,Champions,0
3167932,45,1,104.0,4,1,3,413,8.0,Champions,0
3168045,67,1,19.95,4,1,1,411,6.0,Potential,0
3168488,102,2,50.0,4,1,2,412,7.0,Loyal,0
3168744,64,1,41.4,4,1,2,412,7.0,Loyal,0
3169430,17,1,119.0,4,1,3,413,8.0,Champions,0
3169717,34,2,164.9,4,1,4,414,9.0,Can't Lose Them,0
3169722,22,2,45.0,4,1,2,412,7.0,Loyal,0
3169889,61,1,98.0,4,1,3,413,8.0,Champions,0
3170013,6,2,32.0,4,1,2,412,7.0,Loyal,0
3170018,5,3,49.3,4,1,2,412,7.0,Loyal,0
3170242,54,1,75.0,4,1,3,413,8.0,Champions,0
3170357,3,2,65.0,4,1,3,413,8.0,Champions,0
3170464,13,1,60.0,4,1,2,412,7.0,Loyal,0
3170503,21,2,66.0,4,1,3,413,8.0,Champions,0
3171634,49,1,109.0,4,1,3,413,8.0,Champions,0
3171826,77,1,39.0,4,1,2,412,7.0,Loyal,0
3171873,26,1,20.0,4,1,1,411,6.0,Potential,0
3171900,26,2,129.0,4,1,3,413,8.0,Champions,0
3172278,26,2,33.0,4,1,2,412,7.0,Loyal,0
3172356,98,2,46.0,4,1,2,412,7.0,Loyal,0
3172477,67,1,39.9,4,1,2,412,7.0,Loyal,0
3172516,6,2,73.0,4,1,3,413,8.0,Champions,0
3172548,25,1,109.0,4,1,3,413,8.0,Champions,0
3172690,42,1,25.0,4,1,1,411,6.0,Potential,0
3173356,19,1,20.0,4,1,1,411,6.0,Potential,0
3173934,48,1,17.5,4,1,1,411,6.0,Potential,0
3173993,20,2,49.95,4,1,2,412,7.0,Loyal,0
3174471,57,2,118.0,4,1,3,413,8.0,Champions,0
3174685,66,2,58.0,4,1,2,412,7.0,Loyal,0
3175247,56,1,69.0,4,1,3,413,8.0,Champions,0
3176037,68,1,27.0,4,1,1,411,6.0,Potential,0
3176701,13,2,104.0,4,1,3,413,8.0,Champions,0
3176855,50,1,65.0,4,1,3,413,8.0,Champions,0
3176868,4,1,9.0,4,1,1,411,6.0,Potential,0
3177015,8,2,323.0,4,1,4,414,9.0,Can't Lose Them,0
3178438,72,1,130.0,4,1,4,414,9.0,Can't Lose Them,0
3178978,49,1,75.0,4,1,3,413,8.0,Champions,0
3179260,42,1,118.0,4,1,3,413,8.0,Champions,0
3179414,60,1,29.0,4,1,1,411,6.0,Potential,0
3179515,10,1,29.0,4,1,1,411,6.0,Potential,0
3179592,13,2,138.0,4,1,4,414,9.0,Can't Lose Them,0
3179603,5,1,29.0,4,1,1,411,6.0,Potential,0
3180306,33,2,110.0,4,1,3,413,8.0,Champions,0
3181587,29,1,20.0,4,1,1,411,6.0,Potential,0
3181943,28,2,118.95,4,1,3,413,8.0,Champions,0
3181961,17,3,117.0,4,1,3,413,8.0,Champions,0
3182111,11,1,99.0,4,1,3,413,8.0,Champions,0
3182530,15,2,57.0,4,1,2,412,7.0,Loyal,0
3183634,22,1,23.0,4,1,1,411,6.0,Potential,0
3184816,47,1,115.0,4,1,3,413,8.0,Champions,0
3184860,49,2,70.0,4,1,3,413,8.0,Champions,0
3185373,19,2,68.0,4,1,3,413,8.0,Champions,0
3186843,1,2,114.95,4,1,3,413,8.0,Champions,0
3186870,17,1,25.0,4,1,1,411,6.0,Potential,0
3186891,20,1,238.0,4,1,4,414,9.0,Can't Lose Them,0
3186993,40,2,128.0,4,1,3,413,8.0,Champions,0
3187028,29,1,30.0,4,1,2,412,7.0,Loyal,0
3187077,44,2,69.0,4,1,3,413,8.0,Champions,0
3188741,16,3,96.0,4,1,3,413,8.0,Champions,0
3188947,21,1,21.0,4,1,1,411,6.0,Potential,0
3190171,25,1,99.0,4,1,3,413,8.0,Champions,0
3191361,6,3,117.9,4,1,3,413,8.0,Champions,0
3191487,38,2,159.0,4,1,4,414,9.0,Can't Lose Them,0
3191687,26,1,20.0,4,1,1,411,6.0,Potential,0
3191749,18,2,297.0,4,1,4,414,9.0,Can't Lose Them,0
3191965,27,2,143.0,4,1,4,414,9.0,Can't Lose Them,0
3192620,92,1,74.0,4,1,3,413,8.0,Champions,0
3192894,7,3,186.0,4,1,4,414,9.0,Can't Lose Them,0
3193237,93,1,69.0,4,1,3,413,8.0,Champions,0
3193319,1,2,184.0,4,1,4,414,9.0,Can't Lose Them,0
3193466,61,1,169.0,4,1,4,414,9.0,Can't Lose Them,0
3193821,8,3,197.99,4,1,4,414,9.0,Can't Lose Them,0
3194191,17,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
3194314,79,1,88.0,4,1,3,413,8.0,Champions,0
3195246,9,3,171.0,4,1,4,414,9.0,Can't Lose Them,0
3195347,90,1,79.0,4,1,3,413,8.0,Champions,0
3195579,97,2,38.0,4,1,2,412,7.0,Loyal,0
3195814,24,1,36.0,4,1,2,412,7.0,Loyal,0
3195863,29,1,20.0,4,1,1,411,6.0,Potential,0
3196042,50,1,98.0,4,1,3,413,8.0,Champions,0
3196339,6,3,93.0,4,1,3,413,8.0,Champions,0
3197150,52,1,17.5,4,1,1,411,6.0,Potential,0
3197529,62,1,109.0,4,1,3,413,8.0,Champions,0
3198754,52,2,78.0,4,1,3,413,8.0,Champions,0
3199746,86,1,99.0,4,1,3,413,8.0,Champions,0
3199958,50,2,24.5,4,1,1,411,6.0,Potential,0
3201745,13,1,29.0,4,1,1,411,6.0,Potential,0
3202953,42,1,18.0,4,1,1,411,6.0,Potential,0
3204756,13,1,49.0,4,1,2,412,7.0,Loyal,0
3205031,91,2,26.0,4,1,1,411,6.0,Potential,0
3205235,50,3,46.5,4,1,2,412,7.0,Loyal,0
3205346,60,2,59.0,4,1,2,412,7.0,Loyal,0
3205363,17,2,179.0,4,1,4,414,9.0,Can't Lose Them,0
3205799,21,1,99.0,4,1,3,413,8.0,Champions,0
3207611,15,2,277.0,4,1,4,414,9.0,Can't Lose Them,0
3207951,31,2,158.0,4,1,4,414,9.0,Can't Lose Them,0
3208209,1,2,78.99000000000001,4,1,3,413,8.0,Champions,0
3208837,8,2,48.0,4,1,2,412,7.0,Loyal,0
3209301,32,1,99.0,4,1,3,413,8.0,Champions,0
3212434,53,3,47.199999999999996,4,1,2,412,7.0,Loyal,0
3215224,10,1,24.0,4,1,1,411,6.0,Potential,0
3215271,12,1,99.0,4,1,3,413,8.0,Champions,0
3216409,87,2,56.0,4,1,2,412,7.0,Loyal,0
3217350,25,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
3219565,29,1,119.0,4,1,3,413,8.0,Champions,0
3220187,12,2,87.0,4,1,3,413,8.0,Champions,0
3220852,77,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3221767,23,1,109.0,4,1,3,413,8.0,Champions,0
3221793,6,1,16.0,4,1,1,411,6.0,Potential,0
3221831,13,2,229.0,4,1,4,414,9.0,Can't Lose Them,0
3221889,70,1,49.0,4,1,2,412,7.0,Loyal,0
3222042,38,2,82.0,4,1,3,413,8.0,Champions,0
3222043,36,1,13.0,4,1,1,411,6.0,Potential,0
3222070,1,1,25.0,4,1,1,411,6.0,Potential,0
3222180,9,2,114.0,4,1,3,413,8.0,Champions,0
3222282,18,2,41.0,4,1,2,412,7.0,Loyal,0
3222366,67,1,23.95,4,1,1,411,6.0,Potential,0
3222407,19,2,50.0,4,1,2,412,7.0,Loyal,0
3222726,10,3,85.0,4,1,3,413,8.0,Champions,0
3222984,23,2,88.0,4,1,3,413,8.0,Champions,0
3223038,13,2,188.0,4,1,4,414,9.0,Can't Lose Them,0
3223481,25,2,70.0,4,1,3,413,8.0,Champions,0
3223583,7,2,198.0,4,1,4,414,9.0,Can't Lose Them,0
3223909,42,2,87.0,4,1,3,413,8.0,Champions,0
3224367,57,1,49.0,4,1,2,412,7.0,Loyal,0
3224703,36,1,25.0,4,1,1,411,6.0,Potential,0
3224708,71,1,55.0,4,1,2,412,7.0,Loyal,0
3225351,12,2,178.0,4,1,4,414,9.0,Can't Lose Them,0
3226755,29,1,175.0,4,1,4,414,9.0,Can't Lose Them,0
3226999,17,2,134.9,4,1,4,414,9.0,Can't Lose Them,0
3227008,10,1,37.5,4,1,2,412,7.0,Loyal,0
3227037,24,2,48.5,4,1,2,412,7.0,Loyal,0
3227250,20,2,50.0,4,1,2,412,7.0,Loyal,0
3228084,48,1,99.0,4,1,3,413,8.0,Champions,0
3229324,1,3,218.0,4,1,4,414,9.0,Can't Lose Them,0
3229427,31,1,39.99,4,1,2,412,7.0,Loyal,0
3229554,21,2,78.99000000000001,4,1,3,413,8.0,Champions,0
3229563,28,1,32.0,4,1,2,412,7.0,Loyal,0
3229658,31,2,38.0,4,1,2,412,7.0,Loyal,0
3230086,31,2,78.0,4,1,3,413,8.0,Champions,0
3230186,29,1,20.0,4,1,1,411,6.0,Potential,0
3230239,3,3,216.0,4,1,4,414,9.0,Can't Lose Them,0
3230508,27,2,181.8,4,1,4,414,9.0,Can't Lose Them,0
3230666,16,1,24.0,4,1,1,411,6.0,Potential,0
3230732,15,2,53.0,4,1,2,412,7.0,Loyal,0
3230754,19,1,69.0,4,1,3,413,8.0,Champions,0
3230770,40,1,78.0,4,1,3,413,8.0,Champions,0
3230949,27,1,60.0,4,1,2,412,7.0,Loyal,0
3230968,67,1,19.95,4,1,1,411,6.0,Potential,0
3230984,15,1,45.0,4,1,2,412,7.0,Loyal,0
3231222,43,2,126.5,4,1,3,413,8.0,Champions,0
3231324,29,1,39.99,4,1,2,412,7.0,Loyal,0
3231330,17,2,64.0,4,1,2,412,7.0,Loyal,0
3231490,21,1,23.0,4,1,1,411,6.0,Potential,0
3232187,17,2,228.0,4,1,4,414,9.0,Can't Lose Them,0
3232277,9,3,69.95,4,1,3,413,8.0,Champions,0
3232380,94,1,59.0,4,1,2,412,7.0,Loyal,0
3232605,12,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
3232822,25,1,57.0,4,1,2,412,7.0,Loyal,0
3233121,33,2,83.0,4,1,3,413,8.0,Champions,0
3233298,19,2,119.0,4,1,3,413,8.0,Champions,0
3233299,73,1,79.0,4,1,3,413,8.0,Champions,0
3234225,19,1,20.0,4,1,1,411,6.0,Potential,0
3234452,19,1,39.95,4,1,2,412,7.0,Loyal,0
3234453,80,1,38.0,4,1,2,412,7.0,Loyal,0
3234998,77,1,79.0,4,1,3,413,8.0,Champions,0
3235588,4,3,110.0,4,1,3,413,8.0,Champions,0
3236496,69,1,139.0,4,1,4,414,9.0,Can't Lose Them,0
3239960,7,1,99.0,4,1,3,413,8.0,Champions,0
3239986,44,1,17.5,4,1,1,411,6.0,Potential,0
3240084,9,2,33.0,4,1,2,412,7.0,Loyal,0
3240381,71,1,99.0,4,1,3,413,8.0,Champions,0
3240810,5,1,32.0,4,1,2,412,7.0,Loyal,0
3241318,1,1,358.0,4,1,4,414,9.0,Can't Lose Them,0
3242343,15,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
3242825,12,1,99.0,4,1,3,413,8.0,Champions,0
3244542,98,1,70.0,4,1,3,413,8.0,Champions,0
3245343,70,1,45.0,4,1,2,412,7.0,Loyal,0
3245451,46,1,109.0,4,1,3,413,8.0,Champions,0
3245980,28,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
3247569,31,1,22.0,4,1,1,411,6.0,Potential,0
3247704,32,2,134.0,4,1,4,414,9.0,Can't Lose Them,0
3247733,1,1,78.0,4,1,3,413,8.0,Champions,0
3247786,1,1,118.0,4,1,3,413,8.0,Champions,0
3247876,1,2,48.0,4,1,2,412,7.0,Loyal,0
3248089,48,2,134.0,4,1,4,414,9.0,Can't Lose Them,0
3248228,60,2,104.0,4,1,3,413,8.0,Champions,0
3248414,8,1,25.0,4,1,1,411,6.0,Potential,0
3248799,7,1,39.0,4,1,2,412,7.0,Loyal,0
3248892,13,2,115.5,4,1,3,413,8.0,Champions,0
3249175,3,2,348.0,4,1,4,414,9.0,Can't Lose Them,0
3249176,26,1,58.0,4,1,2,412,7.0,Loyal,0
3249452,93,1,48.0,4,1,2,412,7.0,Loyal,0
3249567,71,2,47.989999999999995,4,1,2,412,7.0,Loyal,0
3249598,78,1,49.0,4,1,2,412,7.0,Loyal,0
3249638,13,1,12.0,4,1,1,411,6.0,Potential,0
3252313,17,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3252593,68,1,60.0,4,1,2,412,7.0,Loyal,0
3252765,36,1,23.95,4,1,1,411,6.0,Potential,0
3253099,16,2,148.95,4,1,4,414,9.0,Can't Lose Them,0
3253299,44,1,69.0,4,1,3,413,8.0,Champions,0
3254721,64,1,169.0,4,1,4,414,9.0,Can't Lose Them,0
3254748,81,1,79.9,4,1,3,413,8.0,Champions,0
3255342,34,2,124.0,4,1,3,413,8.0,Champions,0
3255828,44,1,18.0,4,1,1,411,6.0,Potential,0
3256209,25,1,30.0,4,1,2,412,7.0,Loyal,0
3257347,48,2,75.0,4,1,3,413,8.0,Champions,0
3259300,1,1,99.0,4,1,3,413,8.0,Champions,0
3259519,36,2,91.0,4,1,3,413,8.0,Champions,0
3260724,24,2,233.0,4,1,4,414,9.0,Can't Lose Them,0
3261007,19,2,258.0,4,1,4,414,9.0,Can't Lose Them,0
3261495,89,2,42.0,4,1,2,412,7.0,Loyal,0
3261949,44,2,56.0,4,1,2,412,7.0,Loyal,0
3263488,13,1,18.0,4,1,1,411,6.0,Potential,0
3263683,24,2,158.0,4,1,4,414,9.0,Can't Lose Them,0
3263795,69,1,200.0,4,1,4,414,9.0,Can't Lose Them,0
3264550,64,1,119.0,4,1,3,413,8.0,Champions,0
3264990,26,1,27.0,4,1,1,411,6.0,Potential,0
3265382,29,1,85.0,4,1,3,413,8.0,Champions,0
3266084,13,2,348.0,4,1,4,414,9.0,Can't Lose Them,0
3267252,72,1,32.0,4,1,2,412,7.0,Loyal,0
3267255,1,2,144.0,4,1,4,414,9.0,Can't Lose Them,0
3267275,24,2,207.0,4,1,4,414,9.0,Can't Lose Them,0
3267378,62,1,119.0,4,1,3,413,8.0,Champions,0
3268402,42,1,15.0,4,1,1,411,6.0,Potential,0
3270098,28,1,99.0,4,1,3,413,8.0,Champions,0
3270106,71,1,45.0,4,1,2,412,7.0,Loyal,0
3270158,34,2,102.0,4,1,3,413,8.0,Champions,0
3270532,57,1,39.0,4,1,2,412,7.0,Loyal,0
3271300,15,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3272650,25,1,20.0,4,1,1,411,6.0,Potential,0
3272709,55,1,25.0,4,1,1,411,6.0,Potential,0
3272882,29,1,119.0,4,1,3,413,8.0,Champions,0
3273163,67,1,19.95,4,1,1,411,6.0,Potential,0
3273895,70,1,175.0,4,1,4,414,9.0,Can't Lose Them,0
3274208,28,1,110.0,4,1,3,413,8.0,Champions,0
3274387,13,1,10.0,4,1,1,411,6.0,Potential,0
3274682,20,1,78.0,4,1,3,413,8.0,Champions,0
3275129,31,1,29.0,4,1,1,411,6.0,Potential,0
3276252,76,2,55.0,4,1,2,412,7.0,Loyal,0
3276488,6,1,79.9,4,1,3,413,8.0,Champions,0
3276604,3,3,267.0,4,1,4,414,9.0,Can't Lose Them,0
3277685,5,4,65.0,4,1,3,413,8.0,Champions,0
3278112,71,1,109.0,4,1,3,413,8.0,Champions,0
3278386,18,2,247.0,4,1,4,414,9.0,Can't Lose Them,0
3278761,43,2,127.0,4,1,3,413,8.0,Champions,0
3280614,9,2,116.0,4,1,3,413,8.0,Champions,0
3280961,87,1,39.0,4,1,2,412,7.0,Loyal,0
3280966,23,1,49.0,4,1,2,412,7.0,Loyal,0
3281023,15,1,39.0,4,1,2,412,7.0,Loyal,0
3281068,13,1,118.0,4,1,3,413,8.0,Champions,0
3281250,21,1,20.0,4,1,1,411,6.0,Potential,0
3281483,27,1,60.0,4,1,2,412,7.0,Loyal,0
3281792,100,1,49.0,4,1,2,412,7.0,Loyal,0
3282249,25,2,136.0,4,1,4,414,9.0,Can't Lose Them,0
3282453,13,1,118.0,4,1,3,413,8.0,Champions,0
3282632,19,1,75.0,4,1,3,413,8.0,Champions,0
3284315,28,1,49.0,4,1,2,412,7.0,Loyal,0
3284359,14,1,99.0,4,1,3,413,8.0,Champions,0
3284591,10,3,117.0,4,1,3,413,8.0,Champions,0
3284652,7,2,228.0,4,1,4,414,9.0,Can't Lose Them,0
3284673,17,1,29.0,4,1,1,411,6.0,Potential,0
3284740,19,2,49.99,4,1,2,412,7.0,Loyal,0
3284778,68,1,24.0,4,1,1,411,6.0,Potential,0
3284859,22,1,39.0,4,1,2,412,7.0,Loyal,0
3285100,49,1,17.5,4,1,1,411,6.0,Potential,0
3285502,5,1,18.0,4,1,1,411,6.0,Potential,0
3285651,44,1,115.0,4,1,3,413,8.0,Champions,0
3286058,24,1,54.0,4,1,2,412,7.0,Loyal,0
3286234,71,1,45.0,4,1,2,412,7.0,Loyal,0
3286871,53,1,25.0,4,1,1,411,6.0,Potential,0
3287017,67,2,61.0,4,1,2,412,7.0,Loyal,0
3287092,20,1,49.0,4,1,2,412,7.0,Loyal,0
3288448,43,1,25.0,4,1,1,411,6.0,Potential,0
3288450,78,2,64.0,4,1,2,412,7.0,Loyal,0
3288480,31,1,119.0,4,1,3,413,8.0,Champions,0
3288576,21,3,82.0,4,1,3,413,8.0,Champions,0
3289314,52,2,52.5,4,1,2,412,7.0,Loyal,0
3289339,51,1,79.0,4,1,3,413,8.0,Champions,0
3289497,69,2,58.0,4,1,2,412,7.0,Loyal,0
3289977,1,1,238.0,4,1,4,414,9.0,Can't Lose Them,0
3290297,31,1,119.0,4,1,3,413,8.0,Champions,0
3291597,67,2,106.9,4,1,3,413,8.0,Champions,0
3291793,61,1,20.0,4,1,1,411,6.0,Potential,0
3291800,91,1,78.0,4,1,3,413,8.0,Champions,0
3291883,37,2,70.0,4,1,3,413,8.0,Champions,0
3292558,18,1,198.0,4,1,4,414,9.0,Can't Lose Them,0
3293965,6,2,148.0,4,1,4,414,9.0,Can't Lose Them,0
3294029,1,3,95.0,4,1,3,413,8.0,Champions,0
3294118,58,1,109.0,4,1,3,413,8.0,Champions,0
3294270,3,1,55.0,4,1,2,412,7.0,Loyal,0
3294476,40,1,169.0,4,1,4,414,9.0,Can't Lose Them,0
3294861,7,1,59.0,4,1,2,412,7.0,Loyal,0
3295112,13,1,129.0,4,1,3,413,8.0,Champions,0
3295382,21,2,85.95,4,1,3,413,8.0,Champions,0
3296536,69,1,24.0,4,1,1,411,6.0,Potential,0
3296543,70,1,97.0,4,1,3,413,8.0,Champions,0
3296670,46,1,17.5,4,1,1,411,6.0,Potential,0
3297525,31,1,119.0,4,1,3,413,8.0,Champions,0
3297804,13,2,319.0,4,1,4,414,9.0,Can't Lose Them,0
3298062,67,2,39.9,4,1,2,412,7.0,Loyal,0
3298465,41,2,94.0,4,1,3,413,8.0,Champions,0
3299313,22,1,20.0,4,1,1,411,6.0,Potential,0
3299903,15,2,158.0,4,1,4,414,9.0,Can't Lose Them,0
3300139,68,1,54.0,4,1,2,412,7.0,Loyal,0
3300628,67,1,19.95,4,1,1,411,6.0,Potential,0
3300911,18,2,52.0,4,1,2,412,7.0,Loyal,0
3301258,20,1,39.0,4,1,2,412,7.0,Loyal,0
3301789,19,2,74.0,4,1,3,413,8.0,Champions,0
3304073,73,2,19.0,4,1,1,411,6.0,Potential,0
3304970,50,1,99.0,4,1,3,413,8.0,Champions,0
3305418,4,3,39.0,4,1,2,412,7.0,Loyal,0
3307454,11,2,58.0,4,1,2,412,7.0,Loyal,0
3307527,69,1,24.0,4,1,1,411,6.0,Potential,0
3307617,72,1,99.0,4,1,3,413,8.0,Champions,0
3307668,40,1,109.0,4,1,3,413,8.0,Champions,0
3307904,62,1,99.0,4,1,3,413,8.0,Champions,0
3308149,35,1,25.0,4,1,1,411,6.0,Potential,0
3308264,15,1,21.0,4,1,1,411,6.0,Potential,0
3309185,13,1,59.0,4,1,2,412,7.0,Loyal,0
3309609,29,1,20.0,4,1,1,411,6.0,Potential,0
3309887,3,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3310042,36,1,109.0,4,1,3,413,8.0,Champions,0
3311453,72,1,99.0,4,1,3,413,8.0,Champions,0
3311544,61,2,53.0,4,1,2,412,7.0,Loyal,0
3311855,26,1,20.0,4,1,1,411,6.0,Potential,0
3312204,28,1,18.0,4,1,1,411,6.0,Potential,0
3312396,36,1,34.0,4,1,2,412,7.0,Loyal,0
3313100,39,2,58.0,4,1,2,412,7.0,Loyal,0
3313471,44,1,477.0,4,1,4,414,9.0,Can't Lose Them,0
3313753,14,2,101.0,4,1,3,413,8.0,Champions,0
3313950,34,3,57.0,4,1,2,412,7.0,Loyal,0
3316178,43,1,59.0,4,1,2,412,7.0,Loyal,0
3317244,29,1,40.0,4,1,2,412,7.0,Loyal,0
3317569,10,1,79.9,4,1,3,413,8.0,Champions,0
3317709,32,1,158.0,4,1,4,414,9.0,Can't Lose Them,0
3318336,76,1,58.0,4,1,2,412,7.0,Loyal,0
3318395,49,1,116.0,4,1,3,413,8.0,Champions,0
3318615,8,2,68.0,4,1,3,413,8.0,Champions,0
3318636,66,1,177.0,4,1,4,414,9.0,Can't Lose Them,0
3318795,68,1,79.0,4,1,3,413,8.0,Champions,0
3319909,45,1,17.5,4,1,1,411,6.0,Potential,0
3319967,69,1,29.0,4,1,1,411,6.0,Potential,0
3320261,7,2,114.0,4,1,3,413,8.0,Champions,0
3320644,102,2,49.0,4,1,2,412,7.0,Loyal,0
3322804,21,1,39.99,4,1,2,412,7.0,Loyal,0
3322896,53,2,126.0,4,1,3,413,8.0,Champions,0
3322983,31,2,26.0,4,1,1,411,6.0,Potential,0
3323263,16,1,29.0,4,1,1,411,6.0,Potential,0
3323676,21,3,92.0,4,1,3,413,8.0,Champions,0
3323784,22,3,97.0,4,1,3,413,8.0,Champions,0
3323959,51,1,35.0,4,1,2,412,7.0,Loyal,0
3324104,66,2,91.8,4,1,3,413,8.0,Champions,0
3324271,48,1,38.0,4,1,2,412,7.0,Loyal,0
3324388,54,1,37.5,4,1,2,412,7.0,Loyal,0
3326538,67,1,23.95,4,1,1,411,6.0,Potential,0
3326815,50,1,99.0,4,1,3,413,8.0,Champions,0
3326816,5,2,66.0,4,1,3,413,8.0,Champions,0
3326829,61,1,49.0,4,1,2,412,7.0,Loyal,0
3326905,77,2,80.0,4,1,3,413,8.0,Champions,0
3326970,15,1,118.0,4,1,3,413,8.0,Champions,0
3327100,1,2,106.95,4,1,3,413,8.0,Champions,0
3327288,22,2,222.0,4,1,4,414,9.0,Can't Lose Them,0
3329798,69,2,61.5,4,1,2,412,7.0,Loyal,0
3329840,61,1,58.0,4,1,2,412,7.0,Loyal,0
3329925,67,2,64.4,4,1,3,413,8.0,Champions,0
3330029,81,2,63.0,4,1,2,412,7.0,Loyal,0
3330245,16,1,24.0,4,1,1,411,6.0,Potential,0
3330361,13,1,145.0,4,1,4,414,9.0,Can't Lose Them,0
3330531,1,3,303.0,4,1,4,414,9.0,Can't Lose Them,0
3330876,14,1,17.5,4,1,1,411,6.0,Potential,0
3332351,13,2,259.0,4,1,4,414,9.0,Can't Lose Them,0
3334005,92,2,74.0,4,1,3,413,8.0,Champions,0
3334350,1,2,79.9,4,1,3,413,8.0,Champions,0
3335509,53,1,39.0,4,1,2,412,7.0,Loyal,0
3336108,1,4,180.0,4,1,4,414,9.0,Can't Lose Them,0
3337361,91,1,49.0,4,1,2,412,7.0,Loyal,0
3337402,11,1,196.0,4,1,4,414,9.0,Can't Lose Them,0
3337738,65,1,35.0,4,1,2,412,7.0,Loyal,0
3341630,91,1,39.0,4,1,2,412,7.0,Loyal,0
3342240,48,2,35.0,4,1,2,412,7.0,Loyal,0
3342286,15,1,8.0,4,1,1,411,6.0,Potential,0
3342762,20,2,150.5,4,1,4,414,9.0,Can't Lose Them,0
3342857,13,2,71.0,4,1,3,413,8.0,Champions,0
3342933,16,2,134.0,4,1,4,414,9.0,Can't Lose Them,0
3343212,24,1,109.0,4,1,3,413,8.0,Champions,0
3343331,32,1,278.0,4,1,4,414,9.0,Can't Lose Them,0
3344695,7,2,210.0,4,1,4,414,9.0,Can't Lose Them,0
3344751,51,1,39.0,4,1,2,412,7.0,Loyal,0
3344937,32,1,198.0,4,1,4,414,9.0,Can't Lose Them,0
3344975,24,2,48.0,4,1,2,412,7.0,Loyal,0
3345256,22,1,39.0,4,1,2,412,7.0,Loyal,0
3345435,28,2,186.0,4,1,4,414,9.0,Can't Lose Them,0
3346061,43,1,35.0,4,1,2,412,7.0,Loyal,0
3346639,51,1,39.0,4,1,2,412,7.0,Loyal,0
3346816,102,1,58.0,4,1,2,412,7.0,Loyal,0
3348142,50,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
3349009,93,2,63.0,4,1,2,412,7.0,Loyal,0
3349195,17,1,39.99,4,1,2,412,7.0,Loyal,0
3349578,52,1,25.0,4,1,1,411,6.0,Potential,0
3350703,29,1,20.0,4,1,1,411,6.0,Potential,0
3350929,81,1,99.0,4,1,3,413,8.0,Champions,0
3352376,1,3,118.98000000000002,4,1,3,413,8.0,Champions,0
3352667,36,1,32.0,4,1,2,412,7.0,Loyal,0
3352796,6,2,249.0,4,1,4,414,9.0,Can't Lose Them,0
3352885,21,2,110.0,4,1,3,413,8.0,Champions,0
3354961,16,3,60.0,4,1,2,412,7.0,Loyal,0
3355044,7,3,223.0,4,1,4,414,9.0,Can't Lose Them,0
3356379,71,1,99.0,4,1,3,413,8.0,Champions,0
3357507,39,2,75.0,4,1,3,413,8.0,Champions,0
3360115,60,2,118.0,4,1,3,413,8.0,Champions,0
3360484,71,1,198.0,4,1,4,414,9.0,Can't Lose Them,0
3361173,87,1,98.0,4,1,3,413,8.0,Champions,0
3361499,2,2,327.0,4,1,4,414,9.0,Can't Lose Them,0
3361677,6,1,17.0,4,1,1,411,6.0,Potential,0
